0 0:1.635135135135135 1:0.6621621621621622 2:1.256756756756757 3:1.824324324324324 4:0.560913513514 5:0.634878378378 6:0.61440354208 7:0.7464904412890001 8:0.812406719446
0 0:1.076923076923077 1:0.3076923076923077 2:2.461538461538462 3:1.730769230769231 4:0.5622846153850001 5:0.680926923077 6:0.5793868731 7:0.703745344296 8:0.8253546980959999
0 0:1.948717948717949 1:0.6495726495726496 2:1.914529914529915 3:1 4:0.585514529915 5:0.682958119658 6:0.647038766198 7:0.7496858375200001 8:0.8466683353159999
1 0:2.222222222222222 1:1.851851851851852 2:1.185185185185185 3:0.2962962962962963 4:0.515892592593 5:0.479518518519 6:0.503088471848 7:0.616849873852 8:0.7394894425
1 0:1.19047619047619 1:0.2380952380952381 2:2.452380952380953 3:1.452380952380952 4:0.606726190476 5:0.711423809524 6:0.66256169135 7:0.785934291295 8:0.8654795984289999
1 0:1.131578947368421 1:1.131578947368421 2:2.315789473684211 3:1.342105263157895 4:0.618784210526 5:0.685528947368 6:0.738641883882 7:0.797068250384 8:0.850289113621
0 0:1.333333333333333 1:0.3166666666666667 2:2.033333333333333 3:1.466666666666667 4:0.543131666667 5:0.58967 6:0.627168617445 7:0.7427484070620001 8:0.801099099893
0 0:1.12280701754386 1:0.543859649122807 2:2.491228070175439 3:1.315789473684211 4:0.556878947368 5:0.625905263158 6:0.618448249749 7:0.6967114578650001 8:0.816337567414
1 0:2.56140350877193 1:0.9649122807017544 2:1.596491228070176 3:0.7192982456140351 4:0.572128070175 5:0.718587719298 6:0.7100112514669999 7:0.829584721875 8:0.898970546386
0 0:1.277777777777778 1:0.3888888888888889 2:1.888888888888889 3:1.666666666666667 4:0.630927777778 5:0.645988888889 6:0.7035751480220001 7:0.732173595944 8:0.790364692889
0 0:1.511415525114155 1:0.6666666666666666 2:1.726027397260274 3:1.515981735159817 4:0.593143835616 5:0.643565753425 6:0.637081183019 7:0.7435606241089999 8:0.831497305626
0 0:1.600806451612903 1:0.8064516129032258 2:1.862903225806452 3:1.326612903225806 4:0.5838762096769999 5:0.6719568548389999 6:0.671110620121 7:0.7604951146100001 8:0.84105456854
0 0:1.245614035087719 1:0.3508771929824561 2:1.789473684210526 3:1.947368421052632 4:0.532905263158 5:0.5853631578949999 6:0.512520122761 7:0.6638863440070001 8:0.7804858110580001
0 0:1.978947368421053 1:0.9052631578947369 2:1.631578947368421 3:1.326315789473684 4:0.597522105263 5:0.612357894737 6:0.6107463673770001 7:0.7090158411570001 8:0.7986060699590001
1 0:1.362030905077263 1:0.7328918322295805 2:1.816777041942605 3:1.534216335540839 4:0.5897362030910001 5:0.681166004415 6:0.647641947762 7:0.772045672574 8:0.8503360191079999
0 0:0.9466666666666667 1:0.2266666666666667 2:1.88 3:2 4:0.554385333333 5:0.524964 6:0.512024430289 7:0.662754943004 8:0.749146674063
1 0:1.844709897610922 1:1.095563139931741 2:1.691126279863481 3:1.206484641638225 4:0.531985836177 5:0.6078044368600001 6:0.586009607966 7:0.704443539032 8:0.8018582787530001
0 0:1.602836879432624 1:0.2978723404255319 2:1.886524822695036 3:1.567375886524823 4:0.566417021277 5:0.5910070921989999 6:0.572426038063 7:0.68969842983 8:0.7935150765100001
0 0:1.941747572815534 1:0.6116504854368932 2:1.786407766990291 3:1.116504854368932 4:0.589557281553 5:0.628397087379 6:0.649550402685 7:0.729464537864 8:0.8338079966869999
0 0:1.764705882352941 1:0.8823529411764706 2:1.735294117647059 3:1.088235294117647 4:0.538847058824 5:0.667655882353 6:0.6658673311 7:0.777030246485 8:0.8859879132619999
1 0:1.428571428571429 1:1.428571428571429 2:3 3:0.5714285714285714 4:0.643571428571 5:0.8483285714290001 6:0.9385243658 7:0.952510454743 8:0.9565624051710001
0 0:1.125 1:0.35 2:2.5 3:1.6 4:0.59709 5:0.6107875 6:0.570941415023 7:0.698487779725 8:0.818727750715
1 0:1.141509433962264 1:0.5566037735849056 2:2.292452830188679 3:1.509433962264151 4:0.5605801886789999 5:0.669543396226 6:0.596682297742 7:0.752712870344 8:0.850002344915
0 0:1.560975609756098 1:0.5365853658536586 2:2.439024390243902 3:1.24390243902439 4:0.619185365854 5:0.6803341463410001 6:0.705208931602 7:0.8180759545849999 8:0.8674808009460001
0 0:2 1:0.7692307692307693 2:2.461538461538462 3:0.4615384615384616 4:0.573315384615 5:0.563561538462 6:0.525754236608 7:0.639275029538 8:0.723026991854
1 0:1.605263157894737 1:0.7631578947368421 2:2.078947368421053 3:1.263157894736842 4:0.572192105263 5:0.567055263158 6:0.585362687595 7:0.752067669166 8:0.861382569218
0 0:1.764705882352941 1:0.3529411764705883 2:1.911764705882353 3:1.617647058823529 4:0.588988235294 5:0.6638735294120001 6:0.623979410765 7:0.764078651821 8:0.843150020188
1 0:1.292307692307692 1:0.9384615384615385 2:1.938461538461538 3:1.4 4:0.594649230769 5:0.683636923077 6:0.666228414445 7:0.7449501812479999 8:0.853356981845
0 0:1.1875 1:0.5625 2:2.625 3:1.583333333333333 4:0.53825 5:0.625572916667 6:0.601777578015 7:0.710947904798 8:0.831704372442
1 0:1.5 1:0.8571428571428571 2:1.714285714285714 3:1.714285714285714 4:0.59555 5:0.6716714285709999 6:0.601441758021 7:0.772475940929 8:0.863326484436
0 0:1.25 1:0.125 2:1.125 3:2.875 4:0.56365 5:0.6534875 6:0.478423677163 7:0.622823167712 8:0.7843506633380001
1 0:1.638888888888889 1:0.7222222222222222 2:2.194444444444445 3:1.333333333333333 4:0.576116666667 5:0.6840138888889999 6:0.650188707958 7:0.754137873097 8:0.8493861860969999
0 0:1.5 1:0.7916666666666666 2:1.458333333333333 3:1.541666666666667 4:0.608420833333 5:0.5655708333330001 6:0.6646579465169999 7:0.7527921104369999 8:0.7578163797669999
1 0:1.521739130434783 1:1.021739130434783 2:2.065217391304348 3:1.391304347826087 4:0.527910869565 5:0.589030434783 6:0.54831026892 7:0.7059558271430001 8:0.815397597165
1 0:2.6 1:1 2:2 3:1.4 4:0.5728800000000001 5:0.91496 6:0.6998181580399999 7:0.70452804198 8:0.9924676024200001
1 0:1.083333333333333 1:0.6666666666666666 2:2.416666666666667 3:1.416666666666667 4:0.625058333333 5:0.737675 6:0.652674659617 7:0.766731564417 8:0.846362166658
1 0:0.8 1:0.2 2:2.8 3:1.8 4:0.51646 5:0.60212 6:0.6917847138600001 7:0.73531689596 8:0.9405677655600001
1 0:2.071428571428572 1:1.178571428571429 2:0.7142857142857143 3:1.607142857142857 4:0.556342857143 5:0.622360714286 6:0.615179423414 7:0.768880835293 8:0.859003917489
1 0:1.235294117647059 1:0.9411764705882353 2:2.176470588235294 3:1 4:0.569105882353 5:0.7152294117649999 6:0.736618584082 7:0.8491698715530001 8:0.898164514659
0 0:1.454545454545455 1:0.7272727272727273 2:1.909090909090909 3:1.545454545454545 4:0.52255 5:0.624072727273 6:0.62964717355 7:0.7474072845999999 8:0.798195047245
0 0:1.285714285714286 1:0.07142857142857142 2:1.142857142857143 3:2.928571428571428 4:0.49865 5:0.408007142857 6:0.501945668364 7:0.6727427234569999 8:0.722875358936
0 0:1.144827586206897 1:0.4206896551724138 2:1.931034482758621 3:2.117241379310345 4:0.6004317241380001 5:0.671495862069 6:0.637503385966 7:0.7546817135320001 8:0.835645650828
1 0:1.3 1:0.5333333333333333 2:1.933333333333333 3:1.766666666666667 4:0.6222300000000001 5:0.70087 6:0.659123341647 7:0.7702009906530001 8:0.8543964637170001
0 0:1.777777777777778 1:0.8888888888888888 2:1.185185185185185 3:1.407407407407407 4:0.541448148148 5:0.5989666666669999 6:0.60248265973 7:0.6841795265189999 8:0.811198767252
1 0:2 1:3.2 2:1.1 3:0.8 4:0.5529999999999999 5:0.5172800000000001 6:0.59589758979 7:0.6530558377100001 8:0.74864822852
0 0:1.970238095238095 1:0.8035714285714286 2:1.446428571428571 3:1.616071428571429 4:0.547530654762 5:0.587750297619 6:0.5890554562020001 7:0.7093090922249999 8:0.798844748524
1 0:1.125 1:0.3214285714285715 2:2.785714285714286 3:1.767857142857143 4:0.564216071429 5:0.725975 6:0.6000944677319999 7:0.712679577327 8:0.891260673227
1 0:1.81184668989547 1:0.9477351916376306 2:1.620209059233449 3:1.268292682926829 4:0.5742602787460001 5:0.656094076655 6:0.6567975957509999 7:0.7613904621109999 8:0.850177920272
1 0:1.6 1:1.8 2:2.4 3:0.8 4:0.5833199999999999 5:0.6620199999999999 6:0.72423477082 7:0.81607242898 8:0.8175868809000001
1 0:0.6428571428571429 1:0.2142857142857143 2:3 3:1.714285714285714 4:0.564185714286 5:0.704657142857 6:0.602567840321 7:0.749894573207 8:0.848231710264
1 0:2.071428571428572 1:1 2:2.142857142857143 3:1.214285714285714 4:0.613607142857 5:0.651628571429 6:0.735152522557 7:0.773816009929 8:0.862918244214
1 0:1.738305941845765 1:1.075853350189633 2:1.93173198482933 3:1.24905183312263 4:0.563057142857 5:0.631003413401 6:0.603860465705 7:0.7302022895110001 8:0.825013801103
1 0:1.25531914893617 1:0.8085106382978723 2:2 3:1.531914893617021 4:0.6097617021280001 5:0.655995744681 6:0.640913083723 7:0.7321116335259999 8:0.8298312123530001
0 0:1.24 1:0.5600000000000001 2:2.76 3:1.52 4:0.544552 5:0.7039800000000001 6:0.7271819958720001 7:0.830352448672 8:0.878373164648
0 0:1.666666666666667 1:0.8333333333333334 2:1.666666666666667 3:1 4:0.522716666667 5:0.4358 6:0.519917710683 7:0.5218805471 8:0.6435964129330001
1 0:1.529411764705882 1:1.647058823529412 2:1.294117647058824 3:0.9411764705882353 4:0.595064705882 5:0.549888235294 6:0.580530311659 7:0.6766483969 8:0.7355253639880001
1 0:1.882352941176471 1:0.5882352941176471 2:1.882352941176471 3:1.058823529411765 4:0.587611764706 5:0.795882352941 6:0.7425280745819999 7:0.827861416047 8:0.929176874365
0 0:2 1:1 2:2 3:1.2 4:0.6025 5:0.7168600000000001 6:0.73107766184 7:0.8395419706199999 8:0.8453590667000001
0 0:0.9941860465116279 1:0.5116279069767442 2:2.098837209302326 3:1.918604651162791 4:0.6036662790699999 5:0.6441273255810001 6:0.643756912424 7:0.7357551831119999 8:0.837140296638
0 0:2.2 1:1.133333333333333 2:1.666666666666667 3:0.8666666666666667 4:0.5942 5:0.6821133333329999 6:0.682589651233 7:0.793426344893 8:0.8092049383869999
1 0:1.533333333333333 1:0.6148148148148148 2:2.148148148148148 3:1.437037037037037 4:0.55216962963 5:0.6610829629630001 6:0.652419999338 7:0.756056043499 8:0.8251306192010001
0 0:1.43010752688172 1:0.6129032258064516 2:1.139784946236559 3:2.010752688172043 4:0.584443010753 5:0.634433333333 6:0.586544886769 7:0.7180211952410001 8:0.794735536894
0 0:1.076923076923077 1:0.5384615384615384 2:2.230769230769231 3:1.846153846153846 4:0.5536615384619999 5:0.652276923077 6:0.491582076623 7:0.6839235102310001 8:0.809033080685
1 0:1.147887323943662 1:0.5563380281690141 2:2.274647887323944 3:1.640845070422535 4:0.572226760563 5:0.709142253521 6:0.692024781204 7:0.7957226931910001 8:0.867475812099
1 0:1.907407407407407 1:1.314814814814815 2:1.759259259259259 3:0.8888888888888888 4:0.5871444444439999 5:0.69272962963 6:0.6482767109650001 7:0.776426297015 8:0.8495956502330001
0 0:1.035714285714286 1:0.7857142857142857 2:2.25 3:1.678571428571429 4:0.5683357142859999 5:0.634325 6:0.601442541304 7:0.673630592343 8:0.841210027957
0 0:1.795918367346939 1:0.5714285714285714 2:1.816326530612245 3:1.428571428571429 4:0.562212244898 5:0.6560224489800001 6:0.646948669578 7:0.799720688908 8:0.875654319814
1 0:0.8333333333333334 1:0.625 2:2.541666666666667 3:1.458333333333333 4:0.607041666667 5:0.724720833333 6:0.654094249879 7:0.7864457802249999 8:0.8859317444920001
1 0:1.318181818181818 1:0.3636363636363636 2:2.681818181818182 3:1.045454545454545 4:0.583118181818 5:0.7564181818179999 6:0.7333519421770001 7:0.808430295195 8:0.8918742322050001
0 0:1.481481481481481 1:2.037037037037037 2:1.148148148148148 3:1.407407407407407 4:0.534216666667 5:0.585131481481 6:0.563736078478 7:0.64561225487 8:0.786154989061
1 0:1.142857142857143 1:1.071428571428571 2:1.5 3:1.642857142857143 4:0.536335714286 5:0.640664285714 6:0.640699136786 7:0.712969006271 8:0.8744878995569999
1 0:1.5 1:0.5909090909090909 2:1.954545454545455 3:1.454545454545455 4:0.580422727273 5:0.644331818182 6:0.704933879132 7:0.771053351414 8:0.8211793108859999
0 0:1.325581395348837 1:0.813953488372093 2:1.674418604651163 3:1.697674418604651 4:0.5993395348839999 5:0.692553488372 6:0.727013614033 7:0.7876739694120001 8:0.8655726959810001
1 0:1.806122448979592 1:1.13265306122449 2:2.357142857142857 3:1.173469387755102 4:0.5366448979590001 5:0.63932244898 6:0.616148217534 7:0.7567712014129999 8:0.842487882122
1 0:1.839622641509434 1:2.547169811320755 2:1.19811320754717 3:0.6981132075471698 4:0.5396132075469999 5:0.622152830189 6:0.569081409776 7:0.733545116156 8:0.8383929660420001
0 0:1.727777777777778 1:0.9055555555555556 2:1.933333333333333 3:1.255555555555556 4:0.5436522222219999 5:0.615581111111 6:0.609683886378 7:0.712598302142 8:0.817743058766
1 0:1.8125 1:0.5625 2:1 3:1.875 4:0.56244375 5:0.6158 6:0.597079793462 7:0.695986880331 8:0.767287227388
1 0:1.623376623376623 1:1.051948051948052 2:1.805194805194805 3:1.311688311688312 4:0.581316883117 5:0.651905194805 6:0.565355277971 7:0.710504261642 8:0.817266312114
1 0:3.611111111111111 1:9.777777777777779 2:0.2777777777777778 3:0.1666666666666667 4:0.5148611111110001 5:0.588333333333 6:0.536644166228 7:0.683818655667 8:0.8015107752439999
0 0:1.952380952380952 1:0.9523809523809523 2:1.523809523809524 3:1.571428571428571 4:0.584904761905 5:0.696066666667 6:0.714951823214 7:0.808026947043 8:0.8860418159899999
0 0:1.666666666666667 1:0.8333333333333334 2:1.916666666666667 3:0.8333333333333334 4:0.5946 5:0.7074583333329999 6:0.588099566758 7:0.7068471298829999 8:0.8262698989830001
0 0:1.508264462809917 1:1.004132231404959 2:1.739669421487603 3:1.504132231404959 4:0.573845454545 5:0.6401169421490001 6:0.639502889521 7:0.730436653362 8:0.81090518375
0 0:1.206896551724138 1:0.3448275862068966 2:2.137931034482758 3:1.551724137931034 4:0.570820689655 5:0.6530310344829999 6:0.585647097034 7:0.7824065302519999 8:0.847999929407
1 0:1.693467336683417 1:1.271356783919598 2:1.648241206030151 3:1.296482412060302 4:0.5480010050249999 5:0.650976884422 6:0.646617812181 7:0.736377347614 8:0.835939538163
0 0:2.058823529411764 1:0.5294117647058824 2:2.705882352941177 3:0.9411764705882353 4:0.5580235294120001 5:0.669641176471 6:0.530537916518 7:0.702891020659 8:0.9066454636
0 0:1.421875 1:0.578125 2:2.1484375 3:1.6328125 4:0.568225 5:0.63993203125 6:0.6201931974729999 7:0.7298585780470001 8:0.815478995086
1 0:1.5 1:1.166666666666667 2:3.166666666666667 3:1 4:0.547833333333 5:0.64335 6:0.5392518545830001 7:0.665209288833 8:0.8230889150499999
1 0:1.424528301886792 1:2.169811320754717 2:1.915094339622641 3:1.235849056603774 4:0.545103773585 5:0.5902500000000001 6:0.599242193248 7:0.7123360919130001 8:0.8043050238989999
0 0:1.863868986693961 1:0.8669396110542477 2:1.805527123848516 3:1.169907881269191 4:0.552509723644 5:0.63111555783 6:0.623960556588 7:0.72802302954 8:0.8270137446369999
0 0:1.636363636363636 1:0.09090909090909091 2:1.909090909090909 3:2.272727272727273 4:0.5513454545449999 5:0.7055 6:0.707205259718 7:0.770157153764 8:0.9042945849639999
1 0:1.535483870967742 1:0.8 2:1.890322580645161 3:1.587096774193548 4:0.5875535483869999 5:0.6180548387100001 6:0.616893258544 7:0.732046895681 8:0.813535617721
1 0:2.122549019607843 1:1.225490196078431 2:1.455882352941176 3:1.151960784313725 4:0.562827941176 5:0.6138558823529999 6:0.59664384042 7:0.7102920674330001 8:0.801381357594
0 0:1.472222222222222 1:0.5462962962962963 2:2.361111111111111 3:1.509259259259259 4:0.5999 5:0.667424074074 6:0.667454841621 7:0.763257813808 8:0.8529741846879999
0 0:1.142857142857143 1:1.571428571428571 2:2.428571428571428 3:1.285714285714286 4:0.649014285714 5:0.571657142857 6:0.6962259629000001 7:0.756297903771 8:0.756518871286
0 0:1.478939157566303 1:0.4742589703588144 2:2.195007800312013 3:1.553822152886115 4:0.548951326053 5:0.631403120125 6:0.597405298372 7:0.7173059905589999 8:0.818495027316
1 0:1.717343173431734 1:1.015252152521525 2:1.739483394833948 3:1.422632226322263 4:0.5772104797049999 5:0.6408914391139999 6:0.621699486684 7:0.730004302696 8:0.820415259016
0 0:1.695652173913043 1:0.6956521739130435 2:2.260869565217391 3:1.260869565217391 4:0.5792217391300001 5:0.621939130435 6:0.6538380569609999 7:0.746964203726 8:0.843845029643
1 0:1.792452830188679 1:1.075471698113208 2:1.754716981132076 3:1.30188679245283 4:0.5652 5:0.699698113208 6:0.630233094691 7:0.7419511854109999 8:0.8724668096510001
1 0:1.380952380952381 1:0.8809523809523809 2:2.071428571428572 3:1.30952380952381 4:0.621383333333 5:0.725007142857 6:0.709097970695 7:0.76876895446 8:0.8667033296789999
0 0:1.544827586206897 1:0.4827586206896552 2:1.427586206896552 3:1.682758620689655 4:0.565140689655 5:0.592022758621 6:0.565864258174 7:0.67124567864 8:0.790640611681
1 0:1.740740740740741 1:0.8518518518518519 2:1.703703703703704 3:1.259259259259259 4:0.578735185185 5:0.685364814815 6:0.6438055777830001 7:0.724552698574 8:0.8615514581810001
0 0:1.232067510548523 1:0.6075949367088608 2:2.270042194092827 3:1.59493670886076 4:0.57171350211 5:0.6543932489450001 6:0.6290957603440001 7:0.7350863276189999 8:0.825857790375
0 0:1.211699164345404 1:0.1225626740947075 2:2.577994428969359 3:1.580779944289693 4:0.561700417827 5:0.6202328690810001 6:0.610643589984 7:0.7164862731029999 8:0.8135428137399999
0 0:1.529411764705882 1:0.7156862745098039 2:1.607843137254902 3:1.490196078431373 4:0.579295098039 5:0.6393852941179999 6:0.6188529899140001 7:0.737532271586 8:0.820711972573
0 0:1.572815533980582 1:0.6699029126213593 2:1.854368932038835 3:1.572815533980582 4:0.5649533980579999 5:0.655682524272 6:0.641354050958 7:0.7622490855940001 8:0.8343353883769999
0 0:1.666666666666667 1:0.5555555555555556 2:2.444444444444445 3:1.333333333333333 4:0.567366666667 5:0.6753666666670001 6:0.6908813525220001 7:0.7842332231999999 8:0.814666122856
0 0:1.599206349206349 1:0.9563492063492064 2:1.503968253968254 3:1.380952380952381 4:0.597417460317 5:0.653370634921 6:0.6619060841659999 7:0.7534259644 8:0.829494294665
0 0:1.863636363636364 1:1.028409090909091 2:1.676136363636364 3:1.420454545454545 4:0.534958522727 5:0.5762863636360001 6:0.571517534022 7:0.685614051128 8:0.7906259007109999
0 0:2 1:1.166666666666667 2:2.166666666666667 3:0.6666666666666666 4:0.546983333333 5:0.7695333333329999 6:0.831294056083 7:0.9290054483169999 8:0.9295554119
1 0:1.5 1:0.3333333333333333 2:2.5 3:1.833333333333333 4:0.5921583333330001 5:0.761408333333 6:0.7580901591249999 7:0.805187651983 8:0.919307402458
1 0:0.8333333333333334 1:0.5 2:2.333333333333333 3:1.333333333333333 4:0.62135 5:0.727433333333 6:0.8033929597499999 7:0.876862411617 8:0.878674097817
0 0:1.931818181818182 1:1.079545454545455 2:1.875 3:1.306818181818182 4:0.534085227273 5:0.578930681818 6:0.560358033073 7:0.699704750777 8:0.783120061839
1 0:1.547486033519553 1:0.888268156424581 2:1.659217877094972 3:1.346368715083799 4:0.586791061453 5:0.6461016759780001 6:0.6455530321280001 7:0.7299077581159999 8:0.846447190815
0 0:1.131944444444444 1:0.6319444444444444 2:1.444444444444444 3:1.951388888888889 4:0.5543739583330001 5:0.655369097222 6:0.625061481588 7:0.7364857000489999 8:0.8355004915950001
1 0:1.686274509803922 1:0.8235294117647058 2:2.176470588235294 3:1 4:0.5453156862749999 5:0.702341176471 6:0.560275716625 7:0.708453124831 8:0.889598131857
1 0:1.378378378378378 1:0.6216216216216216 2:1.810810810810811 3:1.486486486486486 4:0.569440540541 5:0.683091891892 6:0.738333951049 7:0.817068615384 8:0.889180006719
0 0:1.203753351206434 1:0.3243967828418231 2:1.849865951742627 3:2.099195710455764 4:0.574947989276 5:0.635334048257 6:0.614301563068 7:0.731741609822 8:0.823885308919
0 0:1.735294117647059 1:0.7058823529411765 2:1.720588235294118 3:1.367647058823529 4:0.533036764706 5:0.597641176471 6:0.634191487684 7:0.7106616289030001 8:0.805407496707
0 0:2.171428571428571 1:1.285714285714286 2:1.028571428571428 3:1.114285714285714 4:0.564822857143 5:0.6051 6:0.537532419563 7:0.666206944314 8:0.798886631574
1 0:1.714285714285714 1:1.428571428571429 2:2 3:1.285714285714286 4:0.599257142857 5:0.8006 6:0.675227838379 7:0.8858813580429999 8:0.9497344542139999
0 0:1.785714285714286 1:0.6428571428571429 2:1.571428571428571 3:1.357142857142857 4:0.537428571429 5:0.591092857143 6:0.7118492451999999 7:0.745181369264 8:0.822574524314
0 0:1.25 1:0.9166666666666666 2:2.166666666666667 3:1.75 4:0.577733333333 5:0.591625 6:0.610838950967 7:0.8236571551749999 8:0.86471447555
0 0:2.016393442622951 1:0.7213114754098361 2:1.475409836065574 3:1.360655737704918 4:0.55491147541 5:0.611803278689 6:0.6204632925 7:0.761407299367 8:0.8417178536
1 0:2 1:0.5714285714285714 2:2.142857142857143 3:1 4:0.572842857143 5:0.798785714286 6:0.752764072657 7:0.9651933300859999 8:0.965193714843
1 0:1.596491228070176 1:0.9122807017543859 2:1.87719298245614 3:1.298245614035088 4:0.565861403509 5:0.628477192982 6:0.607083649928 7:0.6924481803579999 8:0.8193196306839999
1 0:1.46218487394958 1:0.7478991596638656 2:2.394957983193277 3:1.176470588235294 4:0.60731092437 5:0.733533613445 6:0.695908437713 7:0.8124805384329999 8:0.882243184928
0 0:1.363636363636364 1:1 2:2.090909090909091 3:1.090909090909091 4:0.5514545454550001 5:0.559909090909 6:0.6598976653549999 7:0.7486134663639999 8:0.8249881770909999
0 0:1.59375 1:0.78125 2:2.03125 3:1.28125 4:0.60278125 5:0.6930968749999999 6:0.616898009213 7:0.737203920025 8:0.8402841425030001
1 0:1.763231197771588 1:1.561281337047354 2:1.278551532033426 3:1.302228412256268 4:0.522455292479 5:0.574387047354 6:0.5613626664519999 7:0.687549460538 8:0.78781287692
1 0:1.247524752475248 1:0.9554455445544554 2:1.98019801980198 3:1.698019801980198 4:0.562292574257 5:0.632622772277 6:0.618236418711 7:0.736676528952 8:0.812808533544
1 0:1.778947368421053 1:1.1 2:1.86578947368421 3:1.2 4:0.552259473684 5:0.594839473684 6:0.579381432736 7:0.705557356545 8:0.799501941464
0 0:0.8571428571428571 1:0.1071428571428571 2:2.714285714285714 3:2.107142857142857 4:0.552846428571 5:0.585178571429 6:0.613031483204 7:0.7237428694020001 8:0.840696567086
0 0:1.8 1:0.8 2:2.2 3:0.6 4:0.61668 5:0.77584 6:0.8107482993199999 7:0.85700280112 8:0.89234247544
0 0:2.050847457627119 1:0.7491525423728813 2:2.135593220338983 3:0.9525423728813559 4:0.554973220339 5:0.619442033898 6:0.577574250038 7:0.7067932818520001 8:0.806036945415
0 0:1.470588235294118 1:0.4313725490196079 2:1.862745098039216 3:1.529411764705882 4:0.582668627451 5:0.659121568627 6:0.644565020578 7:0.7659997256800001 8:0.861377846765
1 0:2.227272727272727 1:1.090909090909091 2:1.136363636363636 3:0.8181818181818182 4:0.552368181818 5:0.6610590909089999 6:0.631054589664 7:0.760374971655 8:0.8785286841910001
1 0:3.088235294117647 1:1.5 2:1 3:0.7058823529411765 4:0.533035294118 5:0.558382352941 6:0.625783514762 7:0.699698171118 8:0.787032052641
1 0:1.662011173184358 1:0.9106145251396648 2:1.511173184357542 3:1.326815642458101 4:0.577372905028 5:0.683088826816 6:0.655941584842 7:0.771294999523 8:0.851456027192
1 0:1.964912280701754 1:0.9649122807017544 2:1.368421052631579 3:1.350877192982456 4:0.570845614035 5:0.639573684211 6:0.618279916551 7:0.7228130050910001 8:0.8006616141680001
0 0:1.592592592592593 1:0.8888888888888888 2:1.555555555555556 3:1.444444444444444 4:0.539192592593 5:0.503777777778 6:0.5723527587699999 7:0.672939945207 8:0.7449723336669999
1 0:1.473684210526316 1:1.263157894736842 2:1.526315789473684 3:1.263157894736842 4:0.511952631579 5:0.6373 6:0.540420702684 7:0.7101728343160001 8:0.793793286542
1 0:1.688888888888889 1:1.016666666666667 2:1.411111111111111 3:1.322222222222222 4:0.575090555556 5:0.671312222222 6:0.627679437159 7:0.7490867393970001 8:0.843421516038
1 0:1.733812949640288 1:0.9496402877697842 2:1.676258992805755 3:1.366906474820144 4:0.573984172662 5:0.6769856115109999 6:0.659963252046 7:0.7493252087800001 8:0.862368909932
0 0:1.342105263157895 1:0.2105263157894737 2:1.710526315789474 3:2.473684210526316 4:0.5492157894740001 5:0.5416052631580001 6:0.5802199928549999 7:0.707831219532 8:0.7828081131260001
0 0:1.542857142857143 1:1.085714285714286 2:1.971428571428572 3:1.228571428571429 4:0.529185714286 5:0.488017142857 6:0.562120364626 7:0.63159747416 8:0.745087210714
0 0:1 1:0.3 2:2.25 3:2.066666666666667 4:0.562601666667 5:0.6214783333330001 6:0.613802963492 7:0.704180986497 8:0.789842148398
1 0:1.657894736842105 1:0.8947368421052632 2:1.5 3:1.513157894736842 4:0.542893421053 5:0.650497368421 6:0.597360391524 7:0.72106592637 8:0.8196180192720001
1 0:1.686699507389163 1:0.9556650246305419 2:1.444334975369458 3:1.455172413793103 4:0.5704821674880001 5:0.648319507389 6:0.6268435589469999 7:0.7412254064180001 8:0.831689060617
1 0:1.779310344827586 1:0.7103448275862069 2:1.675862068965517 3:1.462068965517241 4:0.5703096551720001 5:0.6216 6:0.6242590272190001 7:0.729396437623 8:0.811582593253
1 0:1.661016949152542 1:0.6101694915254238 2:1.932203389830508 3:1.364406779661017 4:0.587020338983 5:0.657639830508 6:0.622271079225 7:0.7202169687909999 8:0.814196248903
1 0:2.188571428571429 1:1.217142857142857 2:1.588571428571429 3:0.88 4:0.547063428571 5:0.656813714286 6:0.586394804073 7:0.710024337205 8:0.8250452708529999
1 0:1.701431492842536 1:0.950920245398773 2:1.38241308793456 3:1.494887525562372 4:0.588729243354 5:0.629074846626 6:0.62678684971 7:0.7261649972229999 8:0.806510959738
1 0:1.554187192118227 1:1.458128078817734 2:1.642857142857143 3:1.022167487684729 4:0.5469556650249999 5:0.664775123153 6:0.612552476466 7:0.7491265926590001 8:0.8500835205230001
0 0:1.291095890410959 1:0.5205479452054794 2:1.986301369863014 3:1.650684931506849 4:0.568446232877 5:0.668080136986 6:0.623985326476 7:0.750137527348 8:0.845277975517
1 0:1.931818181818182 1:0.7954545454545454 2:1.681818181818182 3:1.386363636363636 4:0.588268181818 5:0.597843181818 6:0.649529549586 7:0.729030012352 8:0.789040371391
1 0:1.2 1:0.4 2:2.2 3:1.4 4:0.5354399999999999 5:0.61556 6:0.4879514883 7:0.73611937082 8:0.7487004032600001
0 0:1.191740412979351 1:0.2949852507374631 2:2.212389380530973 3:1.805309734513274 4:0.5668932153390001 5:0.630422123894 6:0.6175082762899999 7:0.7232830186750001 8:0.820114184771
0 0:0.8 1:0.1 2:2.1 3:2.1 4:0.5476 5:0.58948 6:0.51464801304 7:0.7443097238899999 8:0.7941862899
0 0:1.673469387755102 1:0.7755102040816326 2:1.285714285714286 3:1.448979591836735 4:0.553753061224 5:0.552189795918 6:0.5917128546880001 7:0.680787558361 8:0.760208926586
1 0:1.301587301587302 1:0.7777777777777778 2:2.666666666666667 3:1.253968253968254 4:0.515723809524 5:0.6928809523810001 6:0.534685461478 7:0.687063097524 8:0.845161147489
